Culture,Criticality,Criticality Modifier,Initial Known,InterDependency,Dynamism,Size,Plan,Team Size,Cost-,Score:,Completion+,Idle-
0.170519521,1.19722315,3,0.908711234,97,5,1,0,19,265.4444145,0.96615116,0.388888889,0
0.13050191,0.946504965,2,0.822550557,96,3,1,0,15,192.0845969,0.961231228,0.921568627,0.06
0.131623294,1.013191944,6,0.65821871,81,1,1,1,17,478.1629366,0.96167596,0.8,0.12
0.137675633,1.161233219,3,0.728533956,94,8,1,1,15,365.9907514,0.947780981,0.743589744,0.171428571
0.128072427,0.978771337,2,0.606036461,95,3,0,1,15,130.0972588,0.936055417,0.909090909,0.545454545
0.141763772,0.935264419,3,0.846276022,89,2,1,3,16,198.0658612,0.975612876,0.893333333,0.211764706
0.106423606,0.966926677,5,0.892353398,94,8,1,1,18,534.8323263,0.953592827,0.885714286,0.340425532
0.173474262,0.975581397,7,0.701968938,97,2,0,2,17,473.2762741,0.956628509,1,0.481481481
0.10498696,1.223731472,2,0.617522618,81,2,0,4,18,179.1441038,0.983741612,0.777777778,0.5625
0.102504361,0.993479321,5,0.780074499,91,6,0,0,17,300.644051,0.934673146,1,0.466666667
0.122704004,0.901919538,2,0.902540385,84,3,1,0,18,175.7869388,0.920176337,0.974358974,0.355932203
0.144453645,0.900562044,4,0.869106143,87,3,0,1,18,158.3946823,0.901975056,0.941176471,0.407407407
0.179592939,1.197292827,5,0.642043502,85,5,1,3,17,510.5924221,0.949934302,0.556962025,0
0.187385802,0.858438827,5,0.820229387,80,5,1,0,18,351.389763,0.851767791,0.957446809,0.430379747
0.141258649,0.958310788,6,0.853934782,95,7,0,2,12,333.4067654,0.860181529,0.764705882,0.235294118
0.183447727,0.89648276,5,0.817520728,94,3,0,2,14,209.2035595,0.95647159,0.875,0
0.124305629,1.008437207,7,0.864185072,98,8,0,1,11,357.6887756,0.93848051,0.769230769,0
0.137453672,1.123347217,5,0.641542662,93,5,0,1,13,340.1645285,0.807819584,1,0.428571429
0.13880161,0.91928327,4,0.900793924,85,7,0,2,17,196.6875459,0.942288153,0.916666667,0
0.169572554,1.176419114,4,0.800696116,85,9,0,4,13,307.1508653,0.897728255,0.913043478,0
0.146056514,1.231708594,7,0.877701759,98,1,1,4,14,879.8725356,0.923449609,0.978723404,0.369863014
0.106686659,1.012066542,5,0.781604509,82,9,0,1,16,349.14592,0.85747073,0.8,0.515151515
0.161455826,0.865561339,2,0.79190389,86,5,1,4,14,156.0437232,0.856060405,0.94,0.459770115
0.178074726,0.934204479,7,0.622763777,89,8,1,2,17,648.5037601,0.93836679,0.75,0
0.106915421,1.164149329,5,0.850225761,81,6,0,3,11,452.3739331,0.943852547,0.888888889,0.529411765
0.106879464,0.938895857,7,0.695596116,80,3,0,1,19,319.4669128,0.946447267,0.8,0.111111111
0.135501474,1.144044514,2,0.644856681,89,2,1,2,19,218.9357447,0.972791582,0.867924528,0.06122449
0.118409371,1.023265242,7,0.650882759,95,2,0,2,16,452.6418152,0.982058645,1,0.47826087
0.149005317,1.135667783,2,0.935139419,98,4,1,4,19,238.6068606,0.987807302,0.5,0
0.182418101,1.04491206,7,0.763410786,89,4,0,2,18,512.3384141,0.960186773,0.9,0.357142857
0.182614896,1.184164432,3,0.7693377,98,8,1,0,10,322.5622341,0.913711198,0.744680851,0.027777778
0.191198751,0.895770345,4,0.814786928,89,2,1,1,12,319.3118292,0.961759423,0.855072464,0.49137931
0.115480418,0.873283403,6,0.75946483,81,5,0,4,12,305.2129431,0.929113119,0.933333333,0.066666667
0.131946998,1.197149208,7,0.677225029,88,7,0,2,14,781.3087911,0.971458084,0.777777778,0
0.154367876,1.018194379,3,0.638720338,94,7,0,2,17,196.8984523,0.926057727,0.882352941,0
0.154761795,0.892429628,5,0.80483269,84,2,0,0,17,302.8364345,0.980733487,0.590909091,0
0.18366633,1.109663365,2,0.828640406,95,5,1,2,13,186.1640396,0.873824769,0.959183673,0.405063291
0.188311986,0.892776399,4,0.735245991,85,8,0,3,12,182.9702798,0.895988392,0.933333333,0
0.19740304,1.238202769,3,0.758587445,93,9,0,4,11,222.7215994,0.765158079,0.846153846,0.388888889
0.154469684,1.223106097,5,0.751738646,87,2,1,0,14,619.8131688,0.972095524,0.93877551,0.08
0.148608508,0.976400776,5,0.85556952,84,1,0,3,12,238.0781838,0.911335477,0.9375,0.318181818
0.133295831,0.843467169,3,0.743208562,87,7,0,1,11,166.4446738,0.909193039,1,0
0.101853647,0.940674099,6,0.717779016,90,5,1,2,18,519.0560921,0.953276382,0.921052632,0.204545455
0.130131136,1.077656421,5,0.666672746,82,8,0,2,19,340.8476743,0.89510609,0.863636364,0.173913043
0.134262037,0.93558224,7,0.7275712,97,9,1,4,17,564.6783888,0.856579708,0.938461538,0.24691358
0.184823893,0.885970389,2,0.891851104,83,8,1,3,19,188.967281,0.932113029,0.606060606,0
0.139243441,0.843850089,2,0.737537228,92,6,1,2,15,145.9996404,0.9372558,0.86440678,0.163934426
0.146510411,0.954475516,2,0.926012171,81,3,1,3,12,224.3189017,0.950944178,0.517241379,0
0.106554386,0.983234175,5,0.859356713,96,3,1,1,13,398.9242047,0.941705792,0.904761905,0.435643564
0.17719915,0.88927511,6,0.714195048,81,2,0,0,14,284.2944076,0.9611628,0.909090909,0.333333333
0.19614351,1.175525749,4,0.635300107,83,7,1,2,15,611.9774282,0.836268568,0.9375,0.444444444
0.121038044,1.184218903,3,0.910626008,98,1,0,1,10,209.8434589,0.966799036,0.9,0.1
0.151450852,1.016426257,3,0.838061096,86,3,0,3,11,177.6981041,0.908555119,0.947368421,0.419354839
0.160995497,1.252187257,3,0.934158787,83,7,1,2,10,369.7304705,0.854013887,0.970588235,0.476190476
0.121848803,1.236436527,2,0.914488749,83,7,1,1,10,175.4869519,0.939630497,0.87804878,0.1
0.117029629,1.037692785,5,0.922894886,90,4,1,3,16,506.5499907,0.96749092,0.914893617,0.156862745
0.18863149,1.002605267,7,0.678617885,93,2,1,4,12,679.5103914,0.964185315,0.944444444,0.413793103
0.110873795,1.214017007,7,0.775858747,88,5,0,0,15,502.4527269,0.934892474,0.9,0
0.141101841,1.032076256,2,0.783719241,87,2,1,2,10,149.5067732,0.975699756,0.905405405,0.192771084
0.13295322,1.110622673,7,0.923918938,87,4,0,2,11,289.2837603,0.95429972,0.222222222,0
0.168271442,1.177374902,5,0.624251083,88,2,1,0,16,610.9791703,0.966234757,0.975609756,0.272727273
0.125820053,1.09658462,7,0.694297398,88,9,0,1,19,549.9848058,0.861283149,0.9375,0.375
0.15456391,0.882845536,7,0.949389295,82,4,0,2,18,216.9956966,0.855128962,0.888888889,0.466666667
0.161952345,0.974704925,6,0.677606399,89,9,0,4,10,372.4698646,0.836938375,0.9,0.181818182
0.141303832,1.036866044,3,0.679306658,89,2,1,3,19,321.767416,0.9785385,0.897435897,0.146341463
0.180828007,1.187219419,6,0.919943889,87,1,1,1,10,818.368548,0.932229633,0.88372093,0.530864198
0.1948151,1.188293945,4,0.614055265,88,2,0,2,18,310.2520773,0.947203506,0.857142857,0.294117647
0.183554725,1.248356817,6,0.672469927,82,8,1,0,11,833.3057497,0.914744568,0.902439024,0.075
0.191803036,1.018906983,5,0.934257844,85,4,0,0,11,258.6811373,0.913054873,1,0.588235294
0.195633332,1.052744981,6,0.827736499,98,7,0,4,11,363.3572486,0.89620793,0.45,0
0.150434084,0.824754912,4,0.798603173,82,2,1,0,19,402.4605524,0.960014975,0.962962963,0.446808511
0.173097825,1.193672295,7,0.77343812,82,7,0,0,15,517.50332,0.905820567,0.909090909,0
0.129873564,0.88131322,3,0.940904364,94,8,0,3,16,153.5809187,0.95090388,0.771428571,0
0.113836795,0.826236255,4,0.784919011,85,9,0,3,15,227.7659376,0.840463887,0.933333333,0.391304348
0.190208281,0.868065922,3,0.932022367,89,8,1,4,10,214.001824,0.871773161,0.92,0.313432836
0.16183778,1.097422281,5,0.771560741,83,6,0,4,12,225.6340326,0.839070121,0.555555556,0
0.141383274,0.974647898,6,0.740904014,91,9,1,0,16,600.8645549,0.850050662,0.972972973,0.4
0.166757143,1.2449574,3,0.657506773,87,3,0,2,15,236.1255554,0.876332077,0.875,0.263157895
0.150559155,1.197295901,6,0.630919498,81,7,1,1,12,715.5261026,0.900578215,0.913043478,0.288135593
0.12646986,0.985218654,6,0.718012467,96,7,1,1,14,549.2248559,0.897039076,0.931818182,0.577319588
0.110634423,0.970761825,2,0.921047125,90,6,1,0,14,270.5786833,0.97002285,0.862068966,0
0.102327797,1.254006767,2,0.92189523,98,1,1,0,12,195.7557983,0.953896216,0.94,0.4125
0.102142045,1.143594891,5,0.716036743,85,1,1,1,17,675.00689,0.954126838,0.923076923,0.555555556
0.140302794,1.172475959,7,0.768409461,97,2,0,4,10,539.5953019,0.964604522,0.909090909,0.411764706
0.189260604,0.86513906,5,0.617642238,84,8,1,3,12,312.2509004,0.897313081,0.864864865,0.072463768
0.140459353,0.91583345,6,0.646681151,92,7,1,4,19,456.2080835,0.879788438,0.93877551,0.313432836
0.124215409,1.064927781,3,0.902885819,97,8,1,0,15,327.6655133,0.871887169,0.974358974,0.366666667
0.178014553,1.203077393,5,0.616185751,80,9,0,0,14,319.8205001,0.781200498,0.625,0
0.119799493,0.867546847,4,0.853273498,92,5,0,4,16,192.8775784,0.888201626,0.888888889,0.5
0.155854893,1.122190893,2,0.715708554,99,4,0,1,14,106.5021835,0.934469639,0.888888889,0.466666667
0.184481174,0.924136732,2,0.811267637,86,8,1,1,10,170.7983625,0.933838839,0.909090909,0.0625
0.174311575,0.974267723,6,0.927249913,97,5,1,1,10,624.2541224,0.935073168,0.857142857,0.210526316
0.167534541,0.856755339,6,0.851664497,91,1,0,3,17,311.9956928,0.964955347,0.875,0.222222222
0.149393211,0.885957523,6,0.677817642,93,9,1,1,16,523.3030145,0.865730785,0.964285714,0.448979592
0.198072885,1.238809427,3,0.740896894,84,8,1,2,19,397.9546284,0.840685252,0.930232558,0.384615385
0.169644158,1.215138105,3,0.917745421,81,7,1,3,16,369.7114373,0.849394095,0.947368421,0.294117647
0.186701614,0.969905302,5,0.642871147,85,7,0,2,11,265.9041738,0.803209608,0.923076923,0.384615385
0.138562826,1.118644474,4,0.9092655,92,4,1,3,14,399.3801709,0.93224461,0.975,0.465753425
0.122489021,1.13117518,3,0.935888063,99,2,1,3,14,416.158141,0.975910603,1,0.428571429
0.136539003,0.934416803,4,0.694683338,87,2,1,0,18,344.6212485,0.982660776,0.976190476,0.088888889
0.169124869,0.92901334,4,0.711343124,90,1,0,4,16,241.2690799,0.914980315,0.866666667,0.35
0.157317661,0.910276217,4,0.866291379,89,9,0,3,14,163.7646137,0.83934165,0.9375,0.210526316
0.153115194,0.852066589,6,0.680210826,84,7,0,0,12,265.3082212,0.897806872,0.923076923,0.333333333
0.115589157,1.04126733,2,0.892609371,83,4,1,0,16,199.966338,0.947374428,0.933333333,0.176470588
0.196128555,1.062843471,3,0.827058573,90,4,0,4,16,200.5655743,0.913847651,1,0.272727273
0.112158708,1.02136346,7,0.686231919,94,1,1,0,12,699.4140472,0.928583665,0.96969697,0.5
0.185499137,1.086330483,2,0.895004052,90,3,0,2,13,122.0872729,0.949417902,0.743589744,0
0.15098829,1.17047678,7,0.796176171,90,8,0,3,17,535.1738737,0.909147138,0.933333333,0.282051282
0.11034507,1.033017719,2,0.60641101,95,2,0,0,12,146.6957286,0.983828497,0.84,0.086956522
0.151291862,0.929946339,7,0.710332521,85,3,0,3,12,238.1886635,0.927623618,0.857142857,0.571428571
0.120538198,0.852608054,5,0.834459665,86,9,0,3,18,262.2391886,0.955631672,0.777777778,0
0.184151099,1.031596831,2,0.762447708,99,4,0,1,11,94.67655366,0.922454004,0.888888889,0.428571429
0.131826755,1.181058275,2,0.716490904,83,1,1,2,17,207.5578485,0.94875067,0.886363636,0.465753425
0.160171285,1.08990979,6,0.665947829,94,9,0,4,12,388.4686481,0.802878171,1,0.416666667
0.184890763,0.875317674,6,0.744444856,90,7,0,3,14,290.6892609,0.852190795,0.928571429,0.434782609
0.184282755,0.948219407,7,0.818726462,99,1,1,4,19,565.9333164,0.968967751,0.78,0
0.124361366,1.226781985,4,0.772320399,93,1,1,4,15,450.1618714,0.975012671,0.8125,0.037037037
0.177044045,0.83937441,2,0.870261841,85,6,0,4,10,81.33539051,0.906087622,0.9,0.25
0.187596436,0.874409413,4,0.732897861,92,6,0,3,17,281.2185978,0.922417326,1,0.222222222
0.140410771,0.855748224,4,0.707255405,81,1,0,1,14,216.074358,0.930392519,1,0.45
0.107315752,1.126012506,6,0.70690027,97,8,0,4,12,288.6953089,0.923274402,0.956521739,0.333333333
0.150115581,1.016564667,7,0.72384717,96,9,0,2,14,365.3664461,0.780417765,0.928571429,0.535714286
0.142911216,1.24007339,6,0.850890546,93,8,0,2,16,552.882956,0.890687424,0.875,0.222222222
0.10460319,1.002725993,2,0.80470001,99,1,1,3,11,168.3364286,0.981344592,0.648148148,0
0.129654938,1.119992158,5,0.791914379,90,7,1,2,10,443.9911808,0.873072484,0.912280702,0.257142857
0.187101808,1.044447138,4,0.642690284,89,6,1,1,17,451.2938331,0.886681722,0.866666667,0.576086957
0.135665052,0.82734305,2,0.705015753,94,4,0,2,11,102.768138,0.949510629,0.916666667,0.45
0.166073189,0.95517037,2,0.655626583,90,7,0,1,12,116.966438,0.888281568,0.875,0.461538462
0.11634579,1.050596211,5,0.763941019,88,3,1,0,15,557.0655464,0.920301006,0.973684211,0.455882353
0.157423868,0.851632454,5,0.63709071,90,2,1,4,10,271.4546512,0.962806077,0.927536232,0.296703297
0.150370553,0.997063344,4,0.90930925,90,8,0,3,17,257.0074721,0.917909875,0.888888889,0.6
0.10173129,1.180828625,6,0.938807489,89,8,0,2,10,494.5681045,0.919678928,0.9375,0.25
0.12517402,1.13997866,2,0.949856299,84,9,1,1,12,222.5266136,0.910279553,0.926829268,0.441176471
0.161878299,1.233441616,7,0.814506744,95,6,0,1,13,624.015214,0.957541217,0.666666667,0
0.153309106,0.907753544,2,0.944635949,83,3,0,2,16,110.800594,0.922865283,0.928571429,0.409090909
0.127451663,0.85099149,2,0.819587337,86,6,1,2,18,157.5937841,0.916721482,0.943396226,0.444444444
0.168136888,1.091888919,5,0.739032818,93,1,0,3,11,364.0737676,0.91627441,0.909090909,0.375
0.128082791,1.006914608,4,0.877197159,81,5,1,3,10,289.1197695,0.921988368,0.9,0.217391304
0.125303625,1.020753657,7,0.766870152,85,8,0,2,14,197.4040113,0.953214734,1,0.2
0.140255275,1.055582828,3,0.946555067,91,8,1,0,17,239.5862291,0.88421983,0.952380952,0.365079365
0.199812261,1.19997316,2,0.685391057,80,6,0,0,15,90.89834197,0.941203357,1,0.272727273
0.178084915,0.981570926,5,0.613635813,92,9,1,2,10,440.5688066,0.90052163,0.8,0.034482759
0.117074113,1.127974878,7,0.795877397,80,3,0,3,13,617.1314157,0.963769869,0.909090909,0.166666667
0.181359267,0.848973831,3,0.725676031,93,2,1,0,19,225.6916168,0.952776327,0.984375,0.405660377
0.164042248,0.872180635,6,0.771640462,99,6,1,4,16,546.5944673,0.956601234,0.707317073,0
0.198530206,1.097856131,6,0.692169325,82,5,0,2,18,465.4841301,0.897273201,0.933333333,0.3
0.14976534,0.996177467,6,0.731666037,83,3,1,1,17,677.9385059,0.932337924,0.911764706,0.491803279
0.140862604,0.883657001,5,0.629236285,97,3,1,3,10,354.7271364,0.964815,0.794871795,0
0.167284877,1.232852358,4,0.889834315,92,6,0,3,14,0,0,0,0
0.120456657,1.093067158,6,0.83520236,97,1,0,3,19,568.5718633,0.959136759,1,0.535714286
0.186259956,1.242889273,7,0.864924204,82,4,0,1,19,694.020363,0.956768088,0.857142857,0.333333333
0.105877737,1.183266982,2,0.929118046,87,1,1,2,13,198.7772293,0.977906429,0.727272727,0.111111111
0.114539531,1.071859909,3,0.934098987,87,7,1,3,18,355.1694532,0.89711022,0.941176471,0.255813953
0.193435993,1.112977914,6,0.864959402,88,3,1,1,15,617.1259947,0.937524694,0.846153846,0.2
0.141927971,1.104325134,5,0.741636786,82,4,1,3,12,517.9460265,0.978092053,0.6,0
0.119280598,1.230344237,3,0.669905244,91,5,0,2,13,255.4539458,0.932372262,0.923076923,0.454545455
0.182332934,0.984275085,5,0.606381075,85,1,0,0,19,284.3878836,0.914612009,0.857142857,0.28
0.194006389,0.872836987,7,0.85724964,85,7,1,3,17,554.4239774,0.864943328,0.96875,0.446428571
0.107034095,1.134826852,7,0.892154089,87,1,0,4,10,634.7294422,0.977369053,0.833333333,0
0.118565428,1.094378043,4,0.729226293,85,7,1,2,10,359.3883104,0.96064267,0.53125,0
0.159698044,0.953057629,2,0.949811173,83,4,1,1,12,195.9521996,0.95025647,0.891891892,0.421052632
0.143551788,0.933185521,5,0.720005728,96,5,0,3,11,286.5722477,0.890090977,0.8,0.2
0.165063843,0.967771262,6,0.896107701,95,3,0,2,10,427.7594606,0.959914917,0.875,0.222222222
0.195556815,0.915192129,6,0.669838052,82,9,1,2,12,401.3248638,0.930137474,0.680555556,0
0.104319008,0.869724764,4,0.765267274,97,2,0,0,17,218.4229756,0.990300419,0.857142857,0.5
0.160763261,1.117160385,7,0.664586445,90,8,1,2,14,745.439179,0.8883606,0.901639344,0.166666667
0.171387849,0.935070754,4,0.869166395,82,9,1,2,10,302.8832028,0.787515591,0.936170213,0.413333333
0.121278331,1.090247616,5,0.740451053,82,1,0,4,19,249.4175728,0.942757679,1,0.466666667
0.104917399,1.005112704,4,0.821980271,94,6,0,0,17,251.0269097,0.925265712,0.923076923,0.47826087
0.185272491,1.130532994,4,0.674458739,81,6,1,2,13,377.7369085,0.932913497,0.90625,0.107692308
0.133185396,1.007423301,3,0.647428503,92,2,0,2,14,182.4815906,0.962341069,0.857142857,0.294117647
0.193949857,1.222467504,3,0.947607281,90,4,0,1,14,194.2599413,0.946580392,0.882352941,0
0.180824423,0.878350543,4,0.613158125,98,1,0,0,13,132.7490429,0.958303817,0.714285714,0
0.130139594,1.201701729,5,0.658279126,95,9,1,0,18,564.5187538,0.914587553,0.903225806,0.01754386
0.156378736,0.900377153,5,0.720188236,86,6,0,2,12,276.2882396,0.934969963,0.8,0.25
0.168622202,1.082839783,3,0.647717542,88,5,1,4,16,325.6794412,0.878803618,0.906976744,0.170212766
0.123310779,1.048733861,5,0.903883221,99,7,0,3,18,349.269977,0.856158744,0.875,0.611111111
0.167767486,0.940293916,3,0.703816986,93,5,0,1,16,186.2461477,0.961872377,0.692307692,0
0.11406692,1.217679357,3,0.724434179,93,5,1,2,11,284.8931898,0.937875458,0.927272727,0.105263158
0.1600157,1.066035788,7,0.654250312,90,3,0,1,14,609.3413464,0.947036924,0.5,0
0.144872471,1.108025389,4,0.893224204,90,5,0,1,17,354.8774827,0.939700773,0.916666667,0.083333333
0.145356915,1.154283407,7,0.86267642,82,3,1,0,14,1062.493119,0.972753525,0.485714286,0
0.167668014,1.049492028,2,0.634266167,88,6,0,2,13,98.53951505,0.954753466,0.7,0
0.190355672,1.032689809,4,0.617153447,86,1,1,1,18,338.6791753,0.950298829,0.911111111,0.211538462
0.1838577,1.086134123,4,0.629156124,81,5,0,3,14,186.3984752,0.944346155,0.727272727,0
0.167223276,1.224851026,6,0.886851659,89,1,1,3,11,763.7281027,0.949630542,0.877192982,0.275362319
0.164615973,1.189843779,5,0.769208153,89,7,0,4,12,480.8592137,0.901339631,1,0.409090909
0.140636528,1.09547195,2,0.844659153,94,4,0,1,16,106.8210581,0.928539878,1,0.384615385
0.128831934,1.009010006,4,0.636156344,86,3,0,2,18,243.8184252,0.948564675,0.857142857,0.454545455
0.150474081,0.902147122,5,0.81838253,87,7,1,0,14,319.0246229,0.880400321,0.863636364,0.06557377
0.125320024,1.142384909,6,0.622582932,94,6,0,1,17,439.7435468,0.944703131,0.941176471,0.428571429
0.131191062,1.19655157,5,0.72423298,94,7,0,0,18,450.6816707,0.862683538,1,0.411764706
0.103640795,0.942686139,2,0.845007991,99,7,0,3,15,101.3259238,0.986963884,0.714285714,0
0.147247824,1.229320736,6,0.745169731,97,4,0,1,17,594.9455364,0.966006427,0.75,0
0.140283235,0.915605652,5,0.675944663,90,1,1,0,16,457.7670637,0.927809468,0.976190476,0.405797101
0.198152179,0.912636316,6,0.894589305,97,1,1,3,11,416.4023315,0.966714191,0.829268293,0
0.106049856,1.04796105,3,0.942547126,93,1,0,4,15,169.0438302,0.987718462,0.875,0
0.183014028,0.985308209,4,0.903715895,88,7,0,4,11,230.5108758,0.916139274,0.625,0
0.184732799,1.001152558,6,0.94138571,95,9,0,2,19,403.4691267,0.759684092,0.857142857,0.666666667
0.162566148,1.202632933,6,0.945202897,85,5,0,3,12,534.2073869,0.890206202,0.833333333,0.270833333
0.179408466,0.935765256,2,0.933415513,89,9,0,3,19,122.4549986,0.886809311,0.8125,0.1875
0.123826579,1.114194514,5,0.780507921,80,4,0,1,16,299.9367716,0.955005657,0.928571429,0.458333333
0.107223077,1.124104681,4,0.935818594,94,1,0,2,14,204.7746914,0.982925921,0.75,0
0.167043408,1.027245356,5,0.81213077,86,7,1,2,10,444.2936811,0.952495937,0.723404255,0
0.149734906,1.121749574,7,0.622008585,89,1,0,4,11,494.696872,0.945707,0.810810811,0.210526316
0.101527605,1.087524402,3,0.65863349,80,2,0,2,13,154.8822397,0.966358805,1,0.5
0.139963403,0.93535594,7,0.677573206,92,3,1,2,14,651.8867261,0.904884757,0.965517241,0.450980392
0.174846816,1.185837073,3,0.930097096,96,8,0,0,13,204.605512,0.908299224,0.9,0.181818182
0.153611724,1.174090319,2,0.617078051,85,5,1,1,16,203.8407608,0.923401218,0.773584906,0
0.11613423,1.169942723,7,0.643576657,93,6,1,2,14,977.4421715,0.973100295,0.885714286,0
0.165712721,1.030443019,7,0.624020775,84,5,1,1,14,622.3416233,0.897605444,0.934782609,0.418918919
0.125045512,1.256738967,5,0.73512151,85,8,1,0,12,617.4488939,0.880309775,0.9,0.4375
0.137022829,1.241451406,3,0.868712398,95,2,0,1,13,316.8481811,0.970016515,1,0.384615385
0.180814739,0.875552048,7,0.905694785,82,5,0,3,15,314.6477819,0.922208063,1,0.25
0.116582034,1.04674486,6,0.656493703,85,5,0,2,14,394.5742357,0.956962027,0.923076923,0.076923077
0.100493282,1.235181941,5,0.796785409,88,3,1,2,17,524.2148185,0.951731949,0.973684211,0.412698413
0.16823097,0.982865504,7,0.859954647,93,2,0,3,17,357.557359,0.992604307,0.714285714,0
0.187541856,0.982828818,7,0.881167343,97,1,0,2,12,344.622965,0.970299334,0.681818182,0
0.190715367,1.163334288,3,0.819728201,99,9,0,1,10,157.3324451,0.816721082,0.826086957,0
